,Base_Demand_MW,No_Solar_MW,Low_Solar_MW,Medium_Solar_MW,High_Solar_MW,Net_Load_No_Solar_MW,Net_Load_Low_Solar_MW,Net_Load_Medium_Solar_MW,Net_Load_High_Solar_MW
2023-08-17 14:00:00,1240.677723688454,0.0,3.6727622643571345,11.018286793071404,22.036573586142808,1240.677723688454,1237.004961424097,1229.6594368953827,1218.6411501023113
2023-08-17 15:00:00,1186.7634051327639,0.0,2.9987978314079733,8.99639349422392,17.99278698844784,1186.7634051327639,1183.764607301356,1177.76701163854,1168.7706181443161
2023-08-17 16:00:00,1160.733413769557,0.0,2.1204702819960906,6.361410845988272,12.722821691976543,1160.733413769557,1158.6129434875609,1154.3720029235687,1148.0105920775804
2023-08-17 17:00:00,1148.2456899719864,0.0,1.0976361871090032,3.29290856132701,6.58581712265402,1148.2456899719864,1147.1480537848774,1144.9527814106593,1141.6598728493325
2023-08-17 18:00:00,1091.9264367768485,0.0,5.193654287067196e-16,1.5580962861201587e-15,3.1161925722403174e-15,1091.9264367768485,1091.9264367768485,1091.9264367768485,1091.9264367768485
2023-08-17 19:00:00,1091.9310098474598,0.0,0.0,0.0,0.0,1091.9310098474598,1091.9310098474598,1091.9310098474598,1091.9310098474598
2023-08-17 20:00:00,1108.2568034367337,0.0,0.0,0.0,0.0,1108.2568034367337,1108.2568034367337,1108.2568034367337,1108.2568034367337
2023-08-17 21:00:00,1061.052317037367,0.0,0.0,0.0,0.0,1061.052317037367,1061.052317037367,1061.052317037367,1061.052317037367
2023-08-17 22:00:00,1117.6356153185457,0.0,0.0,0.0,0.0,1117.6356153185457,1117.6356153185457,1117.6356153185457,1117.6356153185457
2023-08-17 23:00:00,1062.7021990863507,0.0,0.0,0.0,0.0,1062.7021990863507,1062.7021990863507,1062.7021990863507,1062.7021990863507
2023-08-18 00:00:00,1054.24086038799,0.0,0.0,0.0,0.0,1054.24086038799,1054.24086038799,1054.24086038799,1054.24086038799
2023-08-18 01:00:00,1080.2331751980225,0.0,0.0,0.0,0.0,1080.2331751980225,1080.2331751980225,1080.2331751980225,1080.2331751980225
2023-08-18 02:00:00,1045.6445018071734,0.0,0.0,0.0,0.0,1045.6445018071734,1045.6445018071734,1045.6445018071734,1045.6445018071734
2023-08-18 03:00:00,1064.341184622756,0.0,0.0,0.0,0.0,1064.341184622756,1064.341184622756,1064.341184622756,1064.341184622756
2023-08-18 04:00:00,1064.881271874244,0.0,0.0,0.0,0.0,1064.881271874244,1064.881271874244,1064.881271874244,1064.881271874244
2023-08-18 05:00:00,1172.0154176378346,0.0,0.0,0.0,0.0,1172.0154176378346,1172.0154176378346,1172.0154176378346,1172.0154176378346
2023-08-18 06:00:00,1202.2722825291423,0.0,0.0,0.0,0.0,1202.2722825291423,1202.2722825291423,1202.2722825291423,1202.2722825291423
2023-08-18 07:00:00,1197.1602383370782,0.0,1.0895760418361766,3.26872812550853,6.53745625101706,1197.1602383370782,1196.070662295242,1193.8915102115698,1190.622782086061
2023-08-18 08:00:00,1182.5277919444993,0.0,2.1048992770307624,6.314697831092287,12.629395662184574,1182.5277919444993,1180.4228926674687,1176.2130941134071,1169.8983962823147
2023-08-18 09:00:00,1197.6054402063967,0.0,2.976777105006227,8.93033131501868,17.86066263003736,1197.6054402063967,1194.6286631013904,1188.675108891378,1179.7447775763594
2023-08-18 10:00:00,1239.7107590803914,0.0,3.6457924926322787,10.937377477896836,21.874754955793673,1239.7107590803914,1236.064966587759,1228.7733816024945,1217.8360041245978
2023-08-18 11:00:00,1244.3926700568804,0.0,4.066353146842404,12.199059440527213,24.398118881054426,1244.3926700568804,1240.326316910038,1232.1936106163532,1219.994551175826
2023-08-18 12:00:00,1280.3907004537587,0.0,4.209798554061526,12.629395662184578,25.258791324369156,1280.3907004537587,1276.1809018996971,1267.761304791574,1255.1319091293894
2023-08-18 13:00:00,1279.3767756693765,0.0,4.066353146842404,12.199059440527213,24.398118881054426,1279.3767756693765,1275.310422522534,1267.1777162288492,1254.978656788322
2023-08-18 14:00:00,1260.2898642394587,0.0,3.6457924926322787,10.937377477896836,21.874754955793673,1260.2898642394587,1256.6440717468263,1249.3524867615617,1238.415109283665
2023-08-18 15:00:00,1195.0533105754382,0.0,2.9767771050062275,8.930331315018682,17.860662630037364,1195.0533105754382,1192.076533470432,1186.1229792604195,1177.192647945401
2023-08-18 16:00:00,1227.1518080374065,0.0,2.1048992770307624,6.314697831092287,12.629395662184574,1227.1518080374065,1225.0469087603758,1220.8371102063143,1214.5224123752218
2023-08-18 17:00:00,1219.4155848984524,0.0,1.0895760418361777,3.268728125508533,6.537456251017066,1219.4155848984524,1218.3260088566162,1216.146856772944,1212.8781286474352
2023-08-18 18:00:00,1135.0072307383057,0.0,5.155516324286603e-16,1.546654897285981e-15,3.093309794571962e-15,1135.0072307383057,1135.0072307383057,1135.0072307383057,1135.0072307383057
2023-08-18 19:00:00,1161.1466258757273,0.0,0.0,0.0,0.0,1161.1466258757273,1161.1466258757273,1161.1466258757273,1161.1466258757273
2023-08-18 20:00:00,1103.0886312473406,0.0,0.0,0.0,0.0,1103.0886312473406,1103.0886312473406,1103.0886312473406,1103.0886312473406
2023-08-18 21:00:00,1053.1901466126776,0.0,0.0,0.0,0.0,1053.1901466126776,1053.1901466126776,1053.1901466126776,1053.1901466126776
2023-08-18 22:00:00,1047.141377427794,0.0,0.0,0.0,0.0,1047.141377427794,1047.141377427794,1047.141377427794,1047.141377427794
2023-08-18 23:00:00,1083.4739546426797,0.0,0.0,0.0,0.0,1083.4739546426797,1083.4739546426797,1083.4739546426797,1083.4739546426797
2023-08-19 00:00:00,880.4569028370817,0.0,0.0,0.0,0.0,880.4569028370817,880.4569028370817,880.4569028370817,880.4569028370817
2023-08-19 01:00:00,881.1232554825036,0.0,0.0,0.0,0.0,881.1232554825036,881.1232554825036,881.1232554825036,881.1232554825036
2023-08-19 02:00:00,908.4270124136098,0.0,0.0,0.0,0.0,908.4270124136098,908.4270124136098,908.4270124136098,908.4270124136098
2023-08-19 03:00:00,925.742919476655,0.0,0.0,0.0,0.0,925.742919476655,925.742919476655,925.742919476655,925.742919476655
2023-08-19 04:00:00,869.3538771488,0.0,0.0,0.0,0.0,869.3538771488,869.3538771488,869.3538771488,869.3538771488
2023-08-19 05:00:00,955.7622080071683,0.0,0.0,0.0,0.0,955.7622080071683,955.7622080071683,955.7622080071683,955.7622080071683
2023-08-19 06:00:00,988.383303955973,0.0,0.0,0.0,0.0,988.383303955973,988.383303955973,988.383303955973,988.383303955973
2023-08-19 07:00:00,970.7147087281985,0.0,1.0813847658392697,3.244154297517809,6.488308595035618,970.7147087281985,969.6333239623592,967.4705544306807,964.2264001331629
2023-08-19 08:00:00,1052.1710019564553,0.0,2.0890749469594136,6.267224840878242,12.534449681756485,1052.1710019564553,1050.0819270094958,1045.903777115577,1039.6365522746987
2023-08-19 09:00:00,1017.7029680348505,0.0,2.954398122803858,8.863194368411573,17.726388736823147,1017.7029680348505,1014.7485699120467,1008.839773666439,999.9765792980273
2023-08-19 10:00:00,1025.521589056271,0.0,3.618383948952963,10.85515184685889,21.71030369371778,1025.521589056271,1021.9032051073181,1014.6664372094122,1003.8112853625532
2023-08-19 11:00:00,1089.8813608748603,0.0,4.035782888643128,12.107348665929385,24.21469733185877,1089.8813608748603,1085.8455779862172,1077.774012208931,1065.6666635430015
2023-08-19 12:00:00,1087.935090100711,0.0,4.178149893918829,12.534449681756486,25.068899363512973,1087.935090100711,1083.7569402067923,1075.4006404189545,1062.866190737198
2023-08-19 13:00:00,1099.1391365995737,0.0,4.035782888643128,12.107348665929385,24.21469733185877,1099.1391365995737,1095.1033537109306,1087.0317879336444,1074.924439267715
2023-08-19 14:00:00,1032.8045314821875,0.0,3.6183839489529634,10.855151846858892,21.710303693717783,1032.8045314821875,1029.1861475332346,1021.9493796353286,1011.0942277884697
2023-08-19 15:00:00,1020.2409503798706,0.0,2.9543981228038585,8.863194368411575,17.72638873682315,1020.2409503798706,1017.2865522570668,1011.377756011459,1002.5145616430474
2023-08-19 16:00:00,1026.2612672620603,0.0,2.0890749469594136,6.267224840878242,12.534449681756485,1026.2612672620603,1024.1721923151008,1019.994042421182,1013.7268175803038
2023-08-19 17:00:00,982.5732505708193,0.0,1.0813847658392708,3.244154297517812,6.488308595035624,982.5732505708193,981.49186580498,979.3290962733014,976.0849419757836
2023-08-19 18:00:00,1012.2572906435022,0.0,5.116757893945547e-16,1.535027368183664e-15,3.070054736367328e-15,1012.2572906435022,1012.2572906435022,1012.2572906435022,1012.2572906435022
2023-08-19 19:00:00,972.8161904144056,0.0,0.0,0.0,0.0,972.8161904144056,972.8161904144056,972.8161904144056,972.8161904144056
2023-08-19 20:00:00,945.291695253187,0.0,0.0,0.0,0.0,945.291695253187,945.291695253187,945.291695253187,945.291695253187
2023-08-19 21:00:00,951.5841665501416,0.0,0.0,0.0,0.0,951.5841665501416,951.5841665501416,951.5841665501416,951.5841665501416
2023-08-19 22:00:00,830.6913086866591,0.0,0.0,0.0,0.0,830.6913086866591,830.6913086866591,830.6913086866591,830.6913086866591
2023-08-19 23:00:00,929.2897683404769,0.0,0.0,0.0,0.0,929.2897683404769,929.2897683404769,929.2897683404769,929.2897683404769
2023-08-20 00:00:00,843.3060783780294,0.0,0.0,0.0,0.0,843.3060783780294,843.3060783780294,843.3060783780294,843.3060783780294
2023-08-20 01:00:00,883.5658002873332,0.0,0.0,0.0,0.0,883.5658002873332,883.5658002873332,883.5658002873332,883.5658002873332
2023-08-20 02:00:00,936.2036888239198,0.0,0.0,0.0,0.0,936.2036888239198,936.2036888239198,936.2036888239198,936.2036888239198
2023-08-20 03:00:00,890.2356813409344,0.0,0.0,0.0,0.0,890.2356813409344,890.2356813409344,890.2356813409344,890.2356813409344
2023-08-20 04:00:00,882.0383834919152,0.0,0.0,0.0,0.0,882.0383834919152,882.0383834919152,882.0383834919152,882.0383834919152
2023-08-20 05:00:00,923.8488840814027,0.0,0.0,0.0,0.0,923.8488840814027,923.8488840814027,923.8488840814027,923.8488840814027
2023-08-20 06:00:00,927.9835427317701,0.0,0.0,0.0,0.0,927.9835427317701,927.9835427317701,927.9835427317701,927.9835427317701
2023-08-20 07:00:00,986.9296940320884,0.0,1.0730647863701406,3.2191943591104217,6.4383887182208435,986.9296940320884,985.8566292457182,983.7104996729779,980.4913053138675
2023-08-20 08:00:00,1004.8797476778893,0.0,2.0730019808725606,6.219005942617682,12.438011885235364,1004.8797476778893,1002.8067456970168,998.6607417352717,992.441735792654
2023-08-20 09:00:00,1047.2600187847609,0.0,2.931667516176266,8.795002548528801,17.590005097057603,1047.2600187847609,1044.3283512685846,1038.465016236232,1029.6700136877032
2023-08-20 10:00:00,1069.2432896585824,0.0,3.5905447550622016,10.771634265186606,21.54326853037321,1069.2432896585824,1065.6527449035202,1058.4716553933958,1047.7000211282093
2023-08-20 11:00:00,1061.4216466857358,0.0,4.004732302546408,12.014196907639224,24.02839381527845,1061.4216466857358,1057.4169143831894,1049.4074497780966,1037.3932528704574
2023-08-20 12:00:00,1079.3324964549345,0.0,4.146003961745122,12.438011885235365,24.87602377047073,1079.3324964549345,1075.1864924931895,1066.8944845696992,1054.4564726844637
2023-08-20 13:00:00,1095.2337433224357,0.0,4.004732302546408,12.014196907639224,24.02839381527845,1095.2337433224357,1091.2290110198892,1083.2195464147965,1071.2053495071573
2023-08-20 14:00:00,998.8162252631287,0.0,3.590544755062202,10.771634265186606,21.54326853037321,998.8162252631287,995.2256805080665,988.0445909979421,977.2729567327555
2023-08-20 15:00:00,991.1646971078951,0.0,2.931667516176267,8.795002548528801,17.590005097057603,991.1646971078951,988.2330295917188,982.3696945593663,973.5746920108375
2023-08-20 16:00:00,1056.1861216255577,0.0,2.0730019808725606,6.219005942617682,12.438011885235364,1056.1861216255577,1054.1131196446852,1049.96711568294,1043.7481097403224
2023-08-20 17:00:00,966.1492783467096,0.0,1.0730647863701417,3.219194359110425,6.43838871822085,966.1492783467096,965.0762135603394,962.9300839875991,959.7108896284888
2023-08-20 18:00:00,1010.1148961864491,0.0,5.077390481003409e-16,1.5232171443010227e-15,3.0464342886020455e-15,1010.1148961864491,1010.1148961864491,1010.1148961864491,1010.1148961864491
2023-08-20 19:00:00,997.6770182374951,0.0,0.0,0.0,0.0,997.6770182374951,997.6770182374951,997.6770182374951,997.6770182374951
2023-08-20 20:00:00,946.9914289496629,0.0,0.0,0.0,0.0,946.9914289496629,946.9914289496629,946.9914289496629,946.9914289496629
2023-08-20 21:00:00,923.1395646410866,0.0,0.0,0.0,0.0,923.1395646410866,923.1395646410866,923.1395646410866,923.1395646410866
2023-08-20 22:00:00,911.0679512789693,0.0,0.0,0.0,0.0,911.0679512789693,911.0679512789693,911.0679512789693,911.0679512789693
2023-08-20 23:00:00,898.3187264320974,0.0,0.0,0.0,0.0,898.3187264320974,898.3187264320974,898.3187264320974,898.3187264320974
2023-08-21 00:00:00,1085.0456061016707,0.0,0.0,0.0,0.0,1085.0456061016707,1085.0456061016707,1085.0456061016707,1085.0456061016707
2023-08-21 01:00:00,1015.6513574307851,0.0,0.0,0.0,0.0,1015.6513574307851,1015.6513574307851,1015.6513574307851,1015.6513574307851
2023-08-21 02:00:00,1081.5230781890025,0.0,0.0,0.0,0.0,1081.5230781890025,1081.5230781890025,1081.5230781890025,1081.5230781890025
2023-08-21 03:00:00,1039.8810795943243,0.0,0.0,0.0,0.0,1039.8810795943243,1039.8810795943243,1039.8810795943243,1039.8810795943243
2023-08-21 04:00:00,1157.5782416239865,0.0,0.0,0.0,0.0,1157.5782416239865,1157.5782416239865,1157.5782416239865,1157.5782416239865
2023-08-21 05:00:00,1139.1970598177197,0.0,0.0,0.0,0.0,1139.1970598177197,1139.1970598177197,1139.1970598177197,1139.1970598177197
2023-08-21 06:00:00,1191.5239517918103,0.0,0.0,0.0,0.0,1191.5239517918103,1191.5239517918103,1191.5239517918103,1191.5239517918103
2023-08-21 07:00:00,1166.0643321255518,0.0,1.0646185688182657,3.193855706454797,6.387711412909594,1166.0643321255518,1164.9997135567335,1162.870476419097,1159.6766207126423
2023-08-21 08:00:00,1223.598572172842,0.0,2.056685141536937,6.170055424610811,12.340110849221622,1223.598572172842,1221.5418870313051,1217.4285167482312,1211.2584613236204
2023-08-21 09:00:00,1144.6803896248691,0.0,2.9085920206927653,8.725776062078296,17.451552124156592,1144.6803896248691,1141.7717976041763,1135.9546135627909,1127.2288375007124
2023-08-21 10:00:00,1261.2214971276505,0.0,3.5622831603139633,10.68684948094189,21.37369896188378,1261.2214971276505,1257.6592139673367,1250.5346476467087,1239.8477981657668
2023-08-21 11:00:00,1231.9965731203488,0.0,3.973210589511031,11.919631768533094,23.839263537066188,1231.9965731203488,1228.0233625308379,1220.0769413518158,1208.1573095832825
2023-08-21 12:00:00,1257.7543368103961,0.0,4.113370283073875,12.340110849221626,24.68022169844325,1257.7543368103961,1253.6409665273222,1245.4142259611745,1233.0741151119528
2023-08-21 13:00:00,1174.0768341664004,0.0,3.973210589511031,11.919631768533094,23.839263537066188,1174.0768341664004,1170.1036235768895,1162.1572023978674,1150.2375706293342
2023-08-21 14:00:00,1244.714178180168,0.0,3.5622831603139637,10.686849480941891,21.373698961883782,1244.714178180168,1241.151895019854,1234.027328699226,1223.3404792182841
2023-08-21 15:00:00,1175.4099873495525,0.0,2.908592020692766,8.725776062078298,17.451552124156596,1175.4099873495525,1172.5013953288596,1166.6842112874742,1157.9584352253958
2023-08-21 16:00:00,1216.6970413222807,0.0,2.056685141536937,6.170055424610811,12.340110849221622,1216.6970413222807,1214.6403561807438,1210.5269858976699,1204.356930473059
2023-08-21 17:00:00,1169.8767066088405,0.0,1.064618568818267,3.193855706454801,6.387711412909602,1169.8767066088405,1168.8120880400222,1166.6828509023858,1163.488995195931
2023-08-21 18:00:00,1160.9568489617234,0.0,5.037425750874263e-16,1.511227725262279e-15,3.022455450524558e-15,1160.9568489617234,1160.9568489617234,1160.9568489617234,1160.9568489617234
2023-08-21 19:00:00,1118.6547878331749,0.0,0.0,0.0,0.0,1118.6547878331749,1118.6547878331749,1118.6547878331749,1118.6547878331749
2023-08-21 20:00:00,1115.6428751109645,0.0,0.0,0.0,0.0,1115.6428751109645,1115.6428751109645,1115.6428751109645,1115.6428751109645
2023-08-21 21:00:00,1052.7092967059664,0.0,0.0,0.0,0.0,1052.7092967059664,1052.7092967059664,1052.7092967059664,1052.7092967059664
2023-08-21 22:00:00,1079.5873099048952,0.0,0.0,0.0,0.0,1079.5873099048952,1079.5873099048952,1079.5873099048952,1079.5873099048952
2023-08-21 23:00:00,951.386464481126,0.0,0.0,0.0,0.0,951.386464481126,951.386464481126,951.386464481126,951.386464481126
2023-08-22 00:00:00,1030.223370077451,0.0,0.0,0.0,0.0,1030.223370077451,1030.223370077451,1030.223370077451,1030.223370077451
2023-08-22 01:00:00,1033.4626042748782,0.0,0.0,0.0,0.0,1033.4626042748782,1033.4626042748782,1033.4626042748782,1033.4626042748782
2023-08-22 02:00:00,1021.9945919369814,0.0,0.0,0.0,0.0,1021.9945919369814,1021.9945919369814,1021.9945919369814,1021.9945919369814
2023-08-22 03:00:00,1049.3399793392114,0.0,0.0,0.0,0.0,1049.3399793392114,1049.3399793392114,1049.3399793392114,1049.3399793392114
2023-08-22 04:00:00,1063.7724225171141,0.0,0.0,0.0,0.0,1063.7724225171141,1063.7724225171141,1063.7724225171141,1063.7724225171141
2023-08-22 05:00:00,1176.7008344975466,0.0,0.0,0.0,0.0,1176.7008344975466,1176.7008344975466,1176.7008344975466,1176.7008344975466
2023-08-22 06:00:00,1162.1240178123742,0.0,0.0,0.0,0.0,1162.1240178123742,1162.1240178123742,1162.1240178123742,1162.1240178123742
2023-08-22 07:00:00,1100.1876768493519,0.0,1.056048615980191,3.168145847940573,6.336291695881146,1100.1876768493519,1099.1316282333717,1097.0195310014112,1093.8513851534708
2023-08-22 08:00:00,1156.0856003859142,0.0,2.040129263984186,6.120387791952558,12.240775583905116,1156.0856003859142,1154.04547112193,1149.9652125939617,1143.844824802009
2023-08-22 09:00:00,1190.1604805421712,0.0,2.885178474120676,8.655535422362027,17.311070844724053,1190.1604805421712,1187.2753020680505,1181.5049451198092,1172.849409697447
2023-08-22 10:00:00,1254.3435764594028,0.0,3.5336075392287087,10.600822617686127,21.201645235372254,1254.3435764594028,1250.809968920174,1243.7427538417166,1233.1419312240305
2023-08-22 11:00:00,1237.985297146302,0.0,3.9412270901008677,11.823681270302602,23.647362540605204,1237.985297146302,1234.044070056201,1226.1616158759994,1214.3379346056968
2023-08-22 12:00:00,1201.3898704742833,0.0,4.080258527968372,12.240775583905116,24.48155116781023,1201.3898704742833,1197.3096119463148,1189.1490948903781,1176.908319306473
2023-08-22 13:00:00,1184.0597782884931,0.0,3.9412270901008677,11.823681270302602,23.647362540605204,1184.0597782884931,1180.1185511983922,1172.2360970181905,1160.412415747888
2023-08-22 14:00:00,1199.0322501803498,0.0,3.533607539228709,10.600822617686129,21.201645235372258,1199.0322501803498,1195.498642641121,1188.4314275626637,1177.8306049449775
2023-08-22 15:00:00,1213.1346994667585,0.0,2.8851784741206767,8.65553542236203,17.31107084472406,1213.1346994667585,1210.2495209926378,1204.4791640443966,1195.8236286220344
2023-08-22 16:00:00,1230.0080422331464,0.0,2.040129263984186,6.120387791952558,12.240775583905116,1230.0080422331464,1227.9679129691622,1223.887654441194,1217.7672666492413
2023-08-22 17:00:00,1194.5562859974168,0.0,1.056048615980192,3.168145847940576,6.336291695881152,1194.5562859974168,1193.5002373814366,1191.3881401494762,1188.2199943015357
2023-08-22 18:00:00,1137.816145880319,0.0,4.996875545970158e-16,1.4990626637910475e-15,2.998125327582095e-15,1137.816145880319,1137.816145880319,1137.816145880319,1137.816145880319
2023-08-22 19:00:00,1140.0916287281837,0.0,0.0,0.0,0.0,1140.0916287281837,1140.0916287281837,1140.0916287281837,1140.0916287281837
2023-08-22 20:00:00,1114.3058109785002,0.0,0.0,0.0,0.0,1114.3058109785002,1114.3058109785002,1114.3058109785002,1114.3058109785002
2023-08-22 21:00:00,1095.541710333091,0.0,0.0,0.0,0.0,1095.541710333091,1095.541710333091,1095.541710333091,1095.541710333091
2023-08-22 22:00:00,1114.6812503257547,0.0,0.0,0.0,0.0,1114.6812503257547,1114.6812503257547,1114.6812503257547,1114.6812503257547
2023-08-22 23:00:00,1068.2825219889182,0.0,0.0,0.0,0.0,1068.2825219889182,1068.2825219889182,1068.2825219889182,1068.2825219889182
2023-08-23 00:00:00,1026.9292304181533,0.0,0.0,0.0,0.0,1026.9292304181533,1026.9292304181533,1026.9292304181533,1026.9292304181533
2023-08-23 01:00:00,1008.7843477253616,0.0,0.0,0.0,0.0,1008.7843477253616,1008.7843477253616,1008.7843477253616,1008.7843477253616
2023-08-23 02:00:00,1071.6530047614342,0.0,0.0,0.0,0.0,1071.6530047614342,1071.6530047614342,1071.6530047614342,1071.6530047614342
2023-08-23 03:00:00,1084.812995942349,0.0,0.0,0.0,0.0,1084.812995942349,1084.812995942349,1084.812995942349,1084.812995942349
2023-08-23 04:00:00,1144.0730311759498,0.0,0.0,0.0,0.0,1144.0730311759498,1144.0730311759498,1144.0730311759498,1144.0730311759498
2023-08-23 05:00:00,1120.0118686097057,0.0,0.0,0.0,0.0,1120.0118686097057,1120.0118686097057,1120.0118686097057,1120.0118686097057
2023-08-23 06:00:00,1182.1368607769139,0.0,0.0,0.0,0.0,1182.1368607769139,1182.1368607769139,1182.1368607769139,1182.1368607769139
2023-08-23 07:00:00,1167.4625370974015,0.0,1.0473574673178958,3.1420724019536874,6.284144803907375,1167.4625370974015,1166.4151796300837,1164.3204646954478,1161.1783922934942
2023-08-23 08:00:00,1256.0064503852805,0.0,2.0233392540781288,6.070017762234387,12.140035524468773,1256.0064503852805,1253.9831111312023,1249.9364326230461,1243.8664148608116
2023-08-23 09:00:00,1236.800231721918,0.0,2.861433814399152,8.584301443197456,17.16860288639491,1236.800231721918,1233.9387979075188,1228.2159302787204,1219.631628835523
2023-08-23 10:00:00,1235.7665166907973,0.0,3.504526389011833,10.5135791670355,21.027158334071,1235.7665166907973,1232.2619903017855,1225.2529375237618,1214.7393583567264
2023-08-23 11:00:00,1242.3102341238493,0.0,3.9087912817170483,11.726373845151146,23.452747690302292,1242.3102341238493,1238.4014428421324,1230.5838602786982,1218.8574864335471
2023-08-23 12:00:00,1261.447064961342,0.0,4.046678508156258,12.140035524468775,24.28007104893755,1261.447064961342,1257.4003864531858,1249.307029436873,1237.1669939124045
2023-08-23 13:00:00,1228.2192613249294,0.0,3.9087912817170483,11.726373845151146,23.452747690302292,1228.2192613249294,1224.3104700432125,1216.4928874797783,1204.7665136346272
2023-08-23 14:00:00,1197.883415902669,0.0,3.5045263890118337,10.513579167035502,21.027158334071004,1197.883415902669,1194.3788895136572,1187.3698367356335,1176.856257568598
2023-08-23 15:00:00,1233.0967291438803,0.0,2.8614338143991525,8.584301443197457,17.168602886394915,1233.0967291438803,1230.2352953294812,1224.5124277006828,1215.9281262574855
2023-08-23 16:00:00,1201.2855781609942,0.0,2.0233392540781288,6.070017762234387,12.140035524468773,1201.2855781609942,1199.262238906916,1195.2155603987599,1189.1455426365253
2023-08-23 17:00:00,1136.3573842576473,0.0,1.0473574673178971,3.1420724019536914,6.284144803907383,1136.3573842576473,1135.3100267903294,1133.2153118556935,1130.07323945374
2023-08-23 18:00:00,1129.5232445949327,0.0,4.955751882191949e-16,1.4867255646575847e-15,2.9734511293151694e-15,1129.5232445949327,1129.5232445949327,1129.5232445949327,1129.5232445949327
2023-08-23 19:00:00,1105.7016586888801,0.0,0.0,0.0,0.0,1105.7016586888801,1105.7016586888801,1105.7016586888801,1105.7016586888801
2023-08-23 20:00:00,1087.1562973091172,0.0,0.0,0.0,0.0,1087.1562973091172,1087.1562973091172,1087.1562973091172,1087.1562973091172
2023-08-23 21:00:00,1030.508499913101,0.0,0.0,0.0,0.0,1030.508499913101,1030.508499913101,1030.508499913101,1030.508499913101
2023-08-23 22:00:00,1044.468304734763,0.0,0.0,0.0,0.0,1044.468304734763,1044.468304734763,1044.468304734763,1044.468304734763
2023-08-23 23:00:00,1046.508563162533,0.0,0.0,0.0,0.0,1046.508563162533,1046.508563162533,1046.508563162533,1046.508563162533
2023-08-24 00:00:00,1052.314239030059,0.0,0.0,0.0,0.0,1052.314239030059,1052.314239030059,1052.314239030059,1052.314239030059
2023-08-24 01:00:00,1044.3972668552344,0.0,0.0,0.0,0.0,1044.3972668552344,1044.3972668552344,1044.3972668552344,1044.3972668552344
2023-08-24 02:00:00,1050.1125000764666,0.0,0.0,0.0,0.0,1050.1125000764666,1050.1125000764666,1050.1125000764666,1050.1125000764666
2023-08-24 03:00:00,1073.6600115823494,0.0,0.0,0.0,0.0,1073.6600115823494,1073.6600115823494,1073.6600115823494,1073.6600115823494
2023-08-24 04:00:00,1123.3317394162855,0.0,0.0,0.0,0.0,1123.3317394162855,1123.3317394162855,1123.3317394162855,1123.3317394162855
2023-08-24 05:00:00,1144.9408014364542,0.0,0.0,0.0,0.0,1144.9408014364542,1144.9408014364542,1144.9408014364542,1144.9408014364542
2023-08-24 06:00:00,1139.3171434305777,0.0,0.0,0.0,0.0,1139.3171434305777,1139.3171434305777,1139.3171434305777,1139.3171434305777
2023-08-24 07:00:00,1164.915636143814,0.0,1.0385476982063004,3.115643094618901,6.231286189237802,1164.915636143814,1163.8770884456078,1161.799993049195,1158.6843499545762
2023-08-24 08:00:00,1210.0605420219936,0.0,2.006320087061061,6.018960261183183,12.037920522366367,1210.0605420219936,1208.0542219349325,1204.0415817608105,1198.0226214996271
2023-08-24 09:00:00,1214.2852331293418,0.0,2.8373650775833212,8.512095232749964,17.024190465499927,1214.2852331293418,1211.4478680517584,1205.7731378965918,1197.2610426638419
2023-08-24 10:00:00,1228.113930642328,0.0,3.475048327035771,10.425144981107312,20.850289962214624,1228.113930642328,1224.6388823152922,1217.6887856612207,1207.2636406801132
2023-08-24 11:00:00,1225.5654473189077,0.0,3.875912775789623,11.627738327368869,23.255476654737738,1225.5654473189077,1221.689534543118,1213.9377089915388,1202.30997066417
2023-08-24 12:00:00,1265.2718133489225,0.0,4.012640174122123,12.03792052236637,24.07584104473274,1265.2718133489225,1261.2591731748003,1253.233892826556,1241.1959723041898
2023-08-24 13:00:00,1261.9348423579902,0.0,3.875912775789623,11.627738327368869,23.255476654737738,1261.9348423579902,1258.0589295822006,1250.3071040306213,1238.6793657032524
2023-08-24 14:00:00,1253.3133254777279,0.0,3.475048327035772,10.425144981107316,20.85028996221463,1253.3133254777279,1249.8382771506922,1242.8881804966206,1232.4630355155132
2023-08-24 15:00:00,1185.9640398490596,0.0,2.837365077583322,8.512095232749967,17.024190465499935,1185.9640398490596,1183.1266747714762,1177.4519446163097,1168.9398493835597
2023-08-24 16:00:00,1160.0204493090707,0.0,2.006320087061061,6.018960261183183,12.037920522366367,1160.0204493090707,1158.0141292220096,1154.0014890478876,1147.9825287867043
2023-08-24 17:00:00,1256.8972499615015,0.0,1.0385476982063016,3.1156430946189047,6.231286189237809,1256.8972499615015,1255.8587022632953,1253.7816068668826,1250.6659637722637
2023-08-24 18:00:00,1126.9820393387504,0.0,4.914066945368736e-16,1.4742200836106208e-15,2.9484401672212416e-15,1126.9820393387504,1126.9820393387504,1126.9820393387504,1126.9820393387504
2023-08-24 19:00:00,1181.7641111744674,0.0,0.0,0.0,0.0,1181.7641111744674,1181.7641111744674,1181.7641111744674,1181.7641111744674
2023-08-24 20:00:00,1130.758649674557,0.0,0.0,0.0,0.0,1130.758649674557,1130.758649674557,1130.758649674557,1130.758649674557
2023-08-24 21:00:00,991.0531003639705,0.0,0.0,0.0,0.0,991.0531003639705,991.0531003639705,991.0531003639705,991.0531003639705
